#*******************************************************************************
# Revised: Nov 19, 2019              TESS / (Earth)                          -95
#                        https://tess.gsfc.nasa.gov/index.html 
#                   http://spaceflight101.com/tess/tess-orbit-design/ 
#
# BACKGROUND:
#  The NASA Transitting Exoplanet Survey Satellite (TESS) mission is to 
#  detect exoplanets transiting nearby bright stars, targets for followup 
#  characterization with large ground telescopes such as the Hubble Space 
#  Telescope and the future James Webb Space Telescope.
#
#  Launched        : 2018-Apr-18 22:51 UTC
#  Launch vehicle  : Falcon 9 Block 4
#  Launch site     : SLC-40, Cape Canaveral
#  Payload mass    : 362 kg
#  Ascent duration : 49 minutes, then TESS deployment
#
#  TESS is designed to:
#   - Monitor 200,000 nearby stars for planets
#   - Detect and characterize Earth and Super-Earth size planets
#   - Cover 400X larger sky area than Kepler
#   - Span stellar spectral types of F5 to M5
#
#  Transiting exoplanets allow determination of the following: 
#   - Fundamental properties: 
#       mass, radius, orbit
#   - Dynamics: 
#       planet-planet interactions, mutual inclinations, moons, tides
#   - Atmospheric composition & structure: 
#       transmission spectrum, emission spectrum, 
#
# MISSION OVERVIEW:
#  All-sky, two year photometric exoplanet discovery mission.
#  TESS will tile the sky with 26 observation sectors:
#
#   - At least 27 days staring at each 24 deg. x 96 deg. sector
#   - Brightest 100,000 stars at 1-minute cadence
#   - Full frame images with 30-minute cadence
#   - Map Northern hemisphere in first year
#   - Map Southern hemisphere in second year
#   - Sectors overlap at ecliptic poles for sensitivity to smaller 
#      and longer period planets in JWST Continuous Viewing Zone (CVZ)
#
#  TESS observes from unique High Earth Orbit (HEO):
#   - Unobstructed view for continuous observation
#   - Two 13.7 day orbits per observation sector
#   - Stable 2:1 resonance with Moon's orbit (P/2)
#   - Thermally stable, low-radiation
#
# SPACECRAFT: 
#  Designed for photometric stability. Heritage Orbital LEOStar-2 spacecraft bus:
#   - 3-axis stabilized pointing, with <= 3 arcsecong performance
#   - Two-headed star tracker; 4 wheel zero-momentum system
#   - 400W single-axis articulating solar array
#   - Passive thermal control
#   - Mono-propellant propulsion system
#   - Ka-band 100 Mbps science downlink 
#   - Hexagonal 3.9 x 1.2 x 1.5 meter dimensions when fully deployed
#   - Two 1.1 x 0.89 m solar panels
#
# SCIENCE INSTRUMENT: 
#  Four wide field-of-view CCD cameras. Each of the four cameras has:
#   - 24 deg. x 24 deg. Field-of-View
#   - 100 mm effective pupil diameter
#   - Lens assembly with 7 optical elements
#   - Athermal design
#   - 600nm - 1000nm bandpass
#   - 16.8 Megapixel, low-noise, low-power, MIT Lincoln Lab CCID-80 detector
#
# Trajectory:
#  A SpaceX Falcon 9 launched the 362-kilogram TESS spacecraft into a 
#  Suprasynchronous Transfer Orbit of 200 by 270,000 kilometers at an 
#  inclination of 28.5 degrees. 
#
#  The operational orbit chosen for TESS is a highly eccentric, 2:1 lunar 
#  resonance orbit of 108,400 by 376,300 kilometers at an inclination of 
#  37 degrees, timed so that the spacecraft reaches apogee with the moon at 
#  a phasing of 90 degrees. 
#
#  11 maneuvering engine burns, 3.5 phasing loops, and a lunar flyby will
#  be used during the first 60 days to go from the inital transfer orbit to
#  the operational orbit.
#
#  Post-launch trajectory (starts after launch ascent, L+00:49 min.).
#  Concatenated short-term predictions, each covering 3-4 days:
#
#  Trajectory name                           Start (TDB)          Stop (TDB)
#  ------------------------------------   -----------------   -----------------
#  Concatenated trajectory files (168)    2018-Apr-18 23:37   2021-May-19 13:01
#*******************************************************************************
# 
# 
#*******************************************************************************
#Ephemeris / WWW_USER Fri Nov 22 07:42:47 2019 Pasadena, USA      / Horizons    
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE431mx}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2018-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2019-Dec-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D                                                         
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF/J2000.0                                                 
#Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,CalendarDate,X,Y,Z,LT,RG,RR,
2458633.666666667, A.D. 2019-May-30 04:00:00.0000, -3.789469175029926E-01, -8.542463435475357E-01, -3.715514794728650E-01,  5.808311276472028E-03,  1.005677922422397E+00,  4.249191265021743E-04,
2458633.708333333, A.D. 2019-May-30 05:00:00.0000, -3.783043464791203E-01, -8.545032199044953E-01, -3.716636856688834E-01,  5.808413909960067E-03,  1.005695692859984E+00,  4.280612963701319E-04,
2458633.750000000, A.D. 2019-May-30 06:00:00.0000, -3.776615056439396E-01, -8.547598818750385E-01, -3.717756917131095E-01,  5.808517299185631E-03,  1.005713594149467E+00,  4.312000366927835E-04,
2458633.791666667, A.D. 2019-May-30 07:00:00.0000, -3.770183938124623E-01, -8.550163297535389E-01, -3.718874969944504E-01,  5.808621443337031E-03,  1.005731626150306E+00,  4.343354596936126E-04,
2458633.833333333, A.D. 2019-May-30 08:00:00.0000, -3.763750097768255E-01, -8.552725638490191E-01, -3.719991008941436E-01,  5.808726341628876E-03,  1.005749788726516E+00,  4.374676717073279E-04,
2458633.875000000, A.D. 2019-May-30 09:00:00.0000, -3.757313523055000E-01, -8.555285844852326E-01, -3.721105027854505E-01,  5.808831993300650E-03,  1.005768081746417E+00,  4.405967730523570E-04,
2458633.916666667, A.D. 2019-May-30 10:00:00.0000, -3.750874201424730E-01, -8.557843920007487E-01, -3.722217020333398E-01,  5.808938397615221E-03,  1.005786505082378E+00,  4.437228577204990E-04,
2458633.958333333, A.D. 2019-May-30 11:00:00.0000, -3.744432120064049E-01, -8.560399867490386E-01, -3.723326979941612E-01,  5.809045553857312E-03,  1.005805058610553E+00,  4.468460133626512E-04,
2458634.000000000, A.D. 2019-May-30 12:00:00.0000, -3.737987265897587E-01, -8.562953690985624E-01, -3.724434900153074E-01,  5.809153461331922E-03,  1.005823742210608E+00,  4.499663207812872E-04,
2458634.041666667, A.D. 2019-May-30 13:00:00.0000, -3.731539625579007E-01, -8.565505394328579E-01, -3.725540774348668E-01,  5.809262119362666E-03,  1.005842555765428E+00,  4.530838538497394E-04,
2458634.083333333, A.D. 2019-May-30 14:00:00.0000, -3.725089185481718E-01, -8.568054981506297E-01, -3.726644595812628E-01,  5.809371527290069E-03,  1.005861499160830E+00,  4.561986791815102E-04,
2458634.125000000, A.D. 2019-May-30 15:00:00.0000, -3.718635931689269E-01, -8.570602456658395E-01, -3.727746357728814E-01,  5.809481684469787E-03,  1.005880572285248E+00,  4.593108558528457E-04,
2458634.166666667, A.D. 2019-May-30 16:00:00.0000, -3.712179849985416E-01, -8.573147824077970E-01, -3.728846053176867E-01,  5.809592590270750E-03,  1.005899775029417E+00,  4.624204350569083E-04,
2458634.208333333, A.D. 2019-May-30 17:00:00.0000, -3.705720925843843E-01, -8.575691088212509E-01, -3.729943675128211E-01,  5.809704244073232E-03,  1.005919107286035E+00,  4.655274598172618E-04,
2458634.250000000, A.D. 2019-May-30 18:00:00.0000, -3.699259144417524E-01, -8.578232253664796E-01, -3.731039216441933E-01,  5.809816645266833E-03,  1.005938568949413E+00,  4.686319645762094E-04,
2458634.291666667, A.D. 2019-May-30 19:00:00.0000, -3.692794490527706E-01, -8.580771325193820E-01, -3.732132669860501E-01,  5.809929793248372E-03,  1.005958159915115E+00,  4.717339748328724E-04,
2458634.333333333, A.D. 2019-May-30 20:00:00.0000, -3.686326948652496E-01, -8.583308307715681E-01, -3.733224028005330E-01,  5.810043687419696E-03,  1.005977880079572E+00,  4.748335067324636E-04,
2458634.375000000, A.D. 2019-May-30 21:00:00.0000, -3.679856502915034E-01, -8.585843206304474E-01, -3.734313283372184E-01,  5.810158327185357E-03,  1.005997729339687E+00,  4.779305666637136E-04,
2458634.416666667, A.D. 2019-May-30 22:00:00.0000, -3.673383137071224E-01, -8.588376026193162E-01, -3.735400428326397E-01,  5.810273711950214E-03,  1.006017707592415E+00,  4.810251506300503E-04,
2458634.458333333, A.D. 2019-May-30 23:00:00.0000, -3.666906834497025E-01, -8.590906772774439E-01, -3.736485455097929E-01,  5.810389841116894E-03,  1.006037814734323E+00,  4.841172439763989E-04,
2458634.500000000, A.D. 2019-May-31 00:00:00.0000, -3.660427578175246E-01, -8.593435451601561E-01, -3.737568355776223E-01,  5.810506714083153E-03,  1.006058050661135E+00,  4.872068207221368E-04,
2458634.541666667, A.D. 2019-May-31 01:00:00.0000, -3.653945350681853E-01, -8.595962068389140E-01, -3.738649122304852E-01,  5.810624330239060E-03,  1.006078415267246E+00,  4.902938429638289E-04,
2458634.583333333, A.D. 2019-May-31 02:00:00.0000, -3.647460134171741E-01, -8.598486629013905E-01, -3.739727746475976E-01,  5.810742688964091E-03,  1.006098908445215E+00,  4.933782604020171E-04,
2458634.625000000, A.D. 2019-May-31 03:00:00.0000, -3.640971910363950E-01, -8.601009139515430E-01, -3.740804219924559E-01,  5.810861789624027E-03,  1.006119530085231E+00,  4.964600094826356E-04,
2458634.666666667, A.D. 2019-May-31 04:00:00.0000, -3.634480660526315E-01, -8.603529606096787E-01, -3.741878534122366E-01,  5.810981631567718E-03,  1.006140280074550E+00,  4.995390128506652E-04,
2458634.708333333, A.D. 2019-May-31 05:00:00.0000, -3.627986365459486E-01, -8.606048035125171E-01, -3.742950680371709E-01,  5.811102214123650E-03,  1.006161158296904E+00,  5.026151785482115E-04,
2458634.750000000, A.D. 2019-May-31 06:00:00.0000, -3.621489005480320E-01, -8.608564433132441E-01, -3.744020649798938E-01,  5.811223536596350E-03,  1.006182164631875E+00,  5.056883992666123E-04,
2458634.791666667, A.D. 2019-May-31 07:00:00.0000, -3.614988560404581E-01, -8.611078806815565E-01, -3.745088433347649E-01,  5.811345598262561E-03,  1.006203298954235E+00,  5.087585512962406E-04,
2458634.833333333, A.D. 2019-May-31 08:00:00.0000, -3.608485009528967E-01, -8.613591163037029E-01, -3.746154021771630E-01,  5.811468398367244E-03,  1.006224561133252E+00,  5.118254939165581E-04,
2458634.875000000, A.D. 2019-May-31 09:00:00.0000, -3.601978331612344E-01, -8.616101508825112E-01, -3.747217405627482E-01,  5.811591936119321E-03,  1.006245951031957E+00,  5.148890681841698E-04,
2458634.916666667, A.D. 2019-May-31 10:00:00.0000, -3.595468504856238E-01, -8.618609851374052E-01, -3.748278575266932E-01,  5.811716210687189E-03,  1.006267468506361E+00,  5.179490961199518E-04,
2458634.958333333, A.D. 2019-May-31 11:00:00.0000, -3.588955506884471E-01, -8.621116198044106E-01, -3.749337520828810E-01,  5.811841221193977E-03,  1.006289113404640E+00,  5.210053793015976E-04,
2458635.000000000, A.D. 2019-May-31 12:00:00.0000, -3.582439314721956E-01, -8.623620556361452E-01, -3.750394232230672E-01,  5.811966966712511E-03,  1.006310885566257E+00,  5.240576978847538E-04,
2458635.041666667, A.D. 2019-May-31 13:00:00.0000, -3.575919904772550E-01, -8.626122934017955E-01, -3.751448699160057E-01,  5.812093446260009E-03,  1.006332784821049E+00,  5.271058092675846E-04,
2458635.083333333, A.D. 2019-May-31 14:00:00.0000, -3.569397252795981E-01, -8.628623338870741E-01, -3.752500911065338E-01,  5.812220658792419E-03,  1.006354810988245E+00,  5.301494467540127E-04,
2458635.125000000, A.D. 2019-May-31 15:00:00.0000, -3.562871333883704E-01, -8.631121778941581E-01, -3.753550857146164E-01,  5.812348603198445E-03,  1.006376963875429E+00,  5.331883178675567E-04,
2458635.166666667, A.D. 2019-May-31 16:00:00.0000, -3.556342122433755E-01, -8.633618262416083E-01, -3.754598526343472E-01,  5.812477278293212E-03,  1.006399243277446E+00,  5.362221031060877E-04,
2458635.208333333, A.D. 2019-May-31 17:00:00.0000, -3.549809592124415E-01, -8.636112797642620E-01, -3.755643907329019E-01,  5.812606682811508E-03,  1.006421648975233E+00,  5.392504541668692E-04,
2458635.250000000, A.D. 2019-May-31 18:00:00.0000, -3.543273715886718E-01, -8.638605393131001E-01, -3.756686988494434E-01,  5.812736815400629E-03,  1.006444180734575E+00,  5.422729919421895E-04,
2458635.291666667, A.D. 2019-May-31 19:00:00.0000, -3.536734465875684E-01, -8.641096057550872E-01, -3.757727757939751E-01,  5.812867674612778E-03,  1.006466838304795E+00,  5.452893048250401E-04,
2458635.333333333, A.D. 2019-May-31 20:00:00.0000, -3.530191813440234E-01, -8.643584799729771E-01, -3.758766203461383E-01,  5.812999258896968E-03,  1.006489621417347E+00,  5.482989465276137E-04,
2458635.375000000, A.D. 2019-May-31 21:00:00.0000, -3.523645729091684E-01, -8.646071628650831E-01, -3.759802312539522E-01,  5.813131566590401E-03,  1.006512529784326E+00,  5.513014336828465E-04,
2458635.416666667, A.D. 2019-May-31 22:00:00.0000, -3.517096182470793E-01, -8.648556553450130E-01, -3.760836072324933E-01,  5.813264595909315E-03,  1.006535563096885E+00,  5.542962437688507E-04,
2458635.458333333, A.D. 2019-May-31 23:00:00.0000, -3.510543142313202E-01, -8.651039583413555E-01, -3.761867469625071E-01,  5.813398344939211E-03,  1.006558721023536E+00,  5.572828124447412E-04,
2458635.500000000, A.D. 2019-Jun-01 00:00:00.0000, -3.503986576413246E-01, -8.653520727973233E-01, -3.762896490889527E-01,  5.813532811624450E-03,  1.006582003208359E+00,  5.602605305488215E-04,
2458635.541666667, A.D. 2019-Jun-01 01:00:00.0000, -3.497426451586002E-01, -8.655999996703401E-01, -3.763923122194736E-01,  5.813667993757144E-03,  1.006605409269069E+00,  5.632287413885692E-04,
2458635.583333333, A.D. 2019-Jun-01 02:00:00.0000, -3.490862733627483E-01, -8.658477399315730E-01, -3.764947349227897E-01,  5.813803888965313E-03,  1.006628938794969E+00,  5.661867374280733E-04,
2458635.625000000, A.D. 2019-Jun-01 03:00:00.0000, -3.484295387272861E-01, -8.660952945653970E-01, -3.765969157270081E-01,  5.813940494700233E-03,  1.006652591344763E+00,  5.691337565944604E-04,
2458635.666666667, A.D. 2019-Jun-01 04:00:00.0000, -3.477724376152627E-01, -8.663426645687943E-01, -3.766988531178454E-01,  5.814077808222928E-03,  1.006676366444211E+00,  5.720689791019720E-04,
2458635.708333333, A.D. 2019-Jun-01 05:00:00.0000, -3.471149662746515E-01, -8.665898509506705E-01, -3.768005455367564E-01,  5.814215826589723E-03,  1.006700263583632E+00,  5.749915228702398E-04,
2458635.750000000, A.D. 2019-Jun-01 06:00:00.0000, -3.464571208335111E-01, -8.668368547310897E-01, -3.769019913789645E-01,  5.814354546636793E-03,  1.006724282215227E+00,  5.779004395421161E-04,
2458635.791666667, A.D. 2019-Jun-01 07:00:00.0000, -3.457988972948961E-01, -8.670836769404129E-01, -3.770031889913857E-01,  5.814493964963624E-03,  1.006748421750214E+00,  5.807947096708072E-04,
2458635.833333333, A.D. 2019-Jun-01 08:00:00.0000, -3.451402915315045E-01, -8.673303186183320E-01, -3.771041366704402E-01,  5.814634077915304E-03,  1.006772681555766E+00,  5.836732374487008E-04,
2458635.875000000, A.D. 2019-Jun-01 09:00:00.0000, -3.444812992800468E-01, -8.675767808127945E-01, -3.772048326597456E-01,  5.814774881563566E-03,  1.006797060951723E+00,  5.865348457816923E-04,
2458635.916666667, A.D. 2019-Jun-01 10:00:00.0000, -3.438219161353157E-01, -8.678230645787973E-01, -3.773052751476810E-01,  5.814916371686431E-03,  1.006821559207074E+00,  5.893782698852681E-04,
2458635.958333333, A.D. 2019-Jun-01 11:00:00.0000, -3.431621375439418E-01, -8.680691709770443E-01, -3.774054622648165E-01,  5.815058543746403E-03,  1.006846175536174E+00,  5.922021511638267E-04,
2458636.000000000, A.D. 2019-Jun-01 12:00:00.0000, -3.425019587978121E-01, -8.683151010724469E-01, -3.775053920811964E-01,  5.815201392867020E-03,  1.006870909094691E+00,  5.950050299523097E-04,
2458636.041666667, A.D. 2019-Jun-01 13:00:00.0000, -3.418413750271328E-01, -8.685608559324645E-01, -3.776050626034698E-01,  5.815344913807727E-03,  1.006895758975251E+00,  5.977853383887663E-04,
2458636.083333333, A.D. 2019-Jun-01 14:00:00.0000, -3.411803811931113E-01, -8.688064366252479E-01, -3.777044717718540E-01,  5.815489100936804E-03,  1.006920724202751E+00,  6.005413921466846E-04,
2458636.125000000, A.D. 2019-Jun-01 15:00:00.0000, -3.405189720802341E-01, -8.690518442175860E-01, -3.778036174569231E-01,  5.815633948202296E-03,  1.006945803729329E+00,  6.032713815272309E-04,
2458636.166666667, A.D. 2019-Jun-01 16:00:00.0000, -3.398571422881128E-01, -8.692970797726155E-01, -3.779024974562073E-01,  5.815779449100679E-03,  1.006970996428933E+00,  6.059733616338875E-04,
2458636.208333333, A.D. 2019-Jun-01 17:00:00.0000, -3.391948862228726E-01, -8.695421443472917E-01, -3.780011094905905E-01,  5.815925596643173E-03,  1.006996301091494E+00,  6.086452423327852E-04,
2458636.250000000, A.D. 2019-Jun-01 18:00:00.0000, -3.385321980880498E-01, -8.697870389895712E-01, -3.780994512004930E-01,  5.816072383319367E-03,  1.007021716416626E+00,  6.112847767440170E-04,
2458636.291666667, A.D. 2019-Jun-01 19:00:00.0000, -3.378690718749678E-01, -8.700317647352946E-01, -3.781975201418221E-01,  5.816219801058051E-03,  1.007047241006839E+00,  6.138895488283458E-04,
2458636.333333333, A.D. 2019-Jun-01 20:00:00.0000, -3.372055013525562E-01, -8.702763226047240E-01, -3.782953137816753E-01,  5.816367841184869E-03,  1.007072873360219E+00,  6.164569596803679E-04,
2458636.375000000, A.D. 2019-Jun-01 21:00:00.0000, -3.365414800565757E-01, -8.705207135987132E-01, -3.783928294937791E-01,  5.816516494376668E-03,  1.007098611862508E+00,  6.189842132188321E-04,
2458636.416666667, A.D. 2019-Jun-01 22:00:00.0000, -3.358770057737797E-01, -8.707649420172129E-01, -3.784900676941689E-01,  5.816665782680075E-03,  1.007124460330964E+00,  6.214757030228419E-04,
2458636.458333333, A.D. 2019-Jun-01 23:00:00.0000, -3.352120625785565E-01, -8.710090021617772E-01, -3.785870193122449E-01,  5.816815631308591E-03,  1.007150405816706E+00,  6.239049355861092E-04,
2458636.500000000, A.D. 2019-Jun-02 00:00:00.0000, -3.345466477015385E-01, -8.712528983061820E-01, -3.786836845165302E-01,  5.816966060803648E-03,  1.007176451876370E+00,  6.262949890404893E-04,
2458636.541666667, A.D. 2019-Jun-02 01:00:00.0000, -3.338807536236369E-01, -8.714966312904132E-01, -3.787800602521902E-01,  5.817117058522057E-03,  1.007202596320859E+00,  6.286290741745746E-04,
2458636.583333333, A.D. 2019-Jun-02 02:00:00.0000, -3.332143725294143E-01, -8.717402019446508E-01, -3.788761433469653E-01,  5.817268611070013E-03,  1.007228836831106E+00,  6.309054437165037E-04,
2458636.625000000, A.D. 2019-Jun-02 03:00:00.0000, -3.325474962906693E-01, -8.719836110459245E-01, -3.789719305010708E-01,  5.817420704038762E-03,  1.007255170912312E+00,  6.331197231044581E-04,
2458636.666666667, A.D. 2019-Jun-02 04:00:00.0000, -3.318801164502062E-01, -8.722268593104279E-01, -3.790674182801654E-01,  5.817573321925672E-03,  1.007281595880281E+00,  6.352671910025045E-04,
2458636.708333333, A.D. 2019-Jun-02 05:00:00.0000, -3.312122242045873E-01, -8.724699473847541E-01, -3.791626031078285E-01,  5.817726448047227E-03,  1.007308108846350E+00,  6.373427490775780E-04,
2458636.750000000, A.D. 2019-Jun-02 06:00:00.0000, -3.305438103858067E-01, -8.727128758361564E-01, -3.792574812575307E-01,  5.817880064444332E-03,  1.007334706701000E+00,  6.393408886198212E-04,
2458636.791666667, A.D. 2019-Jun-02 07:00:00.0000, -3.298748654418062E-01, -8.729556451417294E-01, -3.793520488440594E-01,  5.818034151779211E-03,  1.007361386095997E+00,  6.412556538768622E-04,
2458636.833333333, A.D. 2019-Jun-02 08:00:00.0000, -3.292053794157588E-01, -8.731982556763971E-01, -3.794463018143564E-01,  5.818188689223081E-03,  1.007388143424950E+00,  6.430806017440225E-04,
2458636.875000000, A.D. 2019-Jun-02 09:00:00.0000, -3.285353419240303E-01, -8.734407076995458E-01, -3.795402359377247E-01,  5.818343654333582E-03,  1.007414974802086E+00,  6.448087572779237E-04,
2458636.916666667, A.D. 2019-Jun-02 10:00:00.0000, -3.278647421327294E-01, -8.736830013401601E-01, -3.796338467953509E-01,  5.818499022921001E-03,  1.007441876039083E+00,  6.464325645988237E-04,
2458636.958333333, A.D. 2019-Jun-02 11:00:00.0000, -3.271935687327520E-01, -8.739251365802718E-01, -3.797271297690941E-01,  5.818654768902027E-03,  1.007468842619758E+00,  6.479438326820652E-04,
2458637.000000000, A.D. 2019-Jun-02 12:00:00.0000, -3.265218099132143E-01, -8.741671132365331E-01, -3.798200800294831E-01,  5.818810864139866E-03,  1.007495869672376E+00,  6.493336755369271E-04,
2458637.041666667, A.D. 2019-Jun-02 13:00:00.0000, -3.258494533331713E-01, -8.744089309396688E-01, -3.799126925228599E-01,  5.818967278269140E-03,  1.007522951939334E+00,  6.505924458870576E-04,
2458637.083333333, A.D. 2019-Jun-02 14:00:00.0000, -3.251764860915057E-01, -8.746505891115569E-01, -3.800049619576020E-01,  5.819123978503979E-03,  1.007550083743936E+00,  6.517096617353854E-04,
2458637.125000000, A.D. 2019-Jun-02 15:00:00.0000, -3.245028946948685E-01, -8.748920869396521E-01, -3.800968827893575E-01,  5.819280929427578E-03,  1.007577258953950E+00,  6.526739251013490E-04,
2458637.166666667, A.D. 2019-Jun-02 16:00:00.0000, -3.238286650235528E-01, -8.751334233484043E-01, -3.801884492052100E-01,  5.819438092761068E-03,  1.007604470941597E+00,  6.534728316963657E-04,
2458637.208333333, A.D. 2019-Jun-02 17:00:00.0000, -3.231537822951731E-01, -8.753745969673011E-01, -3.802796551066971E-01,  5.819595427109490E-03,  1.007631712539562E+00,  6.540928706398363E-04,
2458637.250000000, A.D. 2019-Jun-02 18:00:00.0000, -3.224782310260195E-01, -8.756156060951183E-01, -3.803704940915956E-01,  5.819752887682353E-03,  1.007658975992611E+00,  6.545193131319985E-04,
2458637.291666667, A.D. 2019-Jun-02 19:00:00.0000, -3.218019949899663E-01, -8.758564486598688E-01, -3.804609594343790E-01,  5.819910425985893E-03,  1.007686252904309E+00,  6.547360884459184E-04,
2458637.333333333, A.D. 2019-Jun-02 20:00:00.0000, -3.211250571748040E-01, -8.760971221739072E-01, -3.805510440652546E-01,  5.820067989483814E-03,  1.007713534178279E+00,  6.547256459143840E-04,
2458637.375000000, A.D. 2019-Jun-02 21:00:00.0000, -3.204473997358760E-01, -8.763376236835675E-01, -3.806407405476777E-01,  5.820225521223015E-03,  1.007740809953398E+00,  6.544688012846248E-04,
2458637.416666667, A.D. 2019-Jun-02 22:00:00.0000, -3.197690039469141E-01, -8.765779497125935E-01, -3.807300410542400E-01,  5.820382959420214E-03,  1.007768069532221E+00,  6.539445652760584E-04,
2458637.458333333, A.D. 2019-Jun-02 23:00:00.0000, -3.190898501479805E-01, -8.768180961985497E-01, -3.808189373408274E-01,  5.820540237004962E-03,  1.007795301301860E+00,  6.531299523621792E-04,
2458637.500000000, A.D. 2019-Jun-03 00:00:00.0000, -3.184099176904441E-01, -8.770580584212873E-01, -3.809074207189394E-01,  5.820697281114112E-03,  1.007822492646452E+00,  6.519997675133423E-04,
2458637.541666667, A.D. 2019-Jun-03 01:00:00.0000, -3.177291848789672E-01, -8.772978309223640E-01, -3.809954820260689E-01,  5.820854012531903E-03,  1.007849629850214E+00,  6.505263678382325E-04,
2458637.583333333, A.D. 2019-Jun-03 02:00:00.0000, -3.170476289105078E-01, -8.775374074142284E-01, -3.810831115940438E-01,  5.821010345069529E-03,  1.007876697990016E+00,  6.486793966511598E-04,
2458637.625000000, A.D. 2019-Jun-03 03:00:00.0000, -3.163652258104255E-01, -8.777767806777429E-01, -3.811702992152444E-01,  5.821166184876953E-03,  1.007903680816229E+00,  6.464254863805380E-04,
2458637.666666667, A.D. 2019-Jun-03 04:00:00.0000, -3.156819503658564E-01, -8.780159424464598E-01, -3.812570341066270E-01,  5.821321429679157E-03,  1.007930560620481E+00,  6.437279267690124E-04,
2458637.708333333, A.D. 2019-Jun-03 05:00:00.0000, -3.149977760566310E-01, -8.782548832758371E-01, -3.813433048715110E-01,  5.821475967928042E-03,  1.007957318088819E+00,  6.405462947745601E-04,
2458637.750000000, A.D. 2019-Jun-03 06:00:00.0000, -3.143126749841758E-01, -8.784935923952965E-01, -3.814290994591221E-01,  5.821629677860154E-03,  1.007983932138553E+00,  6.368360416674059E-04,
2458637.791666667, A.D. 2019-Jun-03 07:00:00.0000, -3.136266177990212E-01, -8.787320575407622E-01, -3.815144051219400E-01,  5.821782426449498E-03,  1.008010379736946E+00,  6.325480331455102E-04,
2458637.833333333, A.D. 2019-Jun-03 08:00:00.0000, -3.129395736277835E-01, -8.789702647650048E-01, -3.815992083709646E-01,  5.821934068243633E-03,  1.008036635699690E+00,  6.276280381196674E-04,
2458637.875000000, A.D. 2019-Jun-03 09:00:00.0000, -3.122515100008402E-01, -8.792081982227042E-01, -3.816834949291197E-01,  5.822084444069999E-03,  1.008062672466909E+00,  6.220161613213629E-04,
2458637.916666667, A.D. 2019-Jun-03 10:00:00.0000, -3.115623927822956E-01, -8.794458399268174E-01, -3.817672496831337E-01,  5.822233379598665E-03,  1.008088459854312E+00,  6.156462160748034E-04,
2458637.958333333, A.D. 2019-Jun-03 11:00:00.0000, -3.108721861043957E-01, -8.796831694723447E-01, -3.818504566344177E-01,  5.822380683746469E-03,  1.008113964776874E+00,  6.084450332911008E-04,
2458638.000000000, A.D. 2019-Jun-03 12:00:00.0000, -3.101808523092056E-01, -8.799201637231685E-01, -3.819330988496801E-01,  5.822526146906955E-03,  1.008139150942365E+00,  6.003317045329677E-04,
2458638.041666667, A.D. 2019-Jun-03 13:00:00.0000, -3.094883519012135E-01, -8.801567964571662E-01, -3.820151584123155E-01,  5.822669538990260E-03,  1.008163978511957E+00,  5.912167588732125E-04,
2458638.083333333, A.D. 2019-Jun-03 14:00:00.0000, -3.087946435156130E-01, -8.803930379643042E-01, -3.820966163759898E-01,  5.822810607256994E-03,  1.008188403725182E+00,  5.810012757411033E-04,
2458638.125000000, A.D. 2019-Jun-03 15:00:00.0000, -3.080996839083341E-01, -8.806288545920525E-01, -3.821774527223306E-01,  5.822949073931763E-03,  1.008212378486723E+00,  5.695759413003077E-04,
2458638.166666667, A.D. 2019-Jun-03 16:00:00.0000, -3.074034279756003E-01, -8.808642082320741E-01, -3.822576463252717E-01,  5.823084633583963E-03,  1.008235849912909E+00,  5.568200615573719E-04,
2458638.208333333, A.D. 2019-Jun-03 17:00:00.0000, -3.067058288128371E-01, -8.810990557420281E-01, -3.823371749253985E-01,  5.823216950268097E-03,  1.008258759836580E+00,  5.426005551228957E-04,
2458638.250000000, A.D. 2019-Jun-03 18:00:00.0000, -3.060068378253138E-01, -8.813333482964514E-01, -3.824160151186522E-01,  5.823345654422708E-03,  1.008281044270154E+00,  5.267709615211329E-04,
2458638.291666667, A.D. 2019-Jun-03 19:00:00.0000, -3.053064049060211E-01, -8.815670306612206E-01, -3.824941423650293E-01,  5.823470339537631E-03,  1.008302632828577E+00,  5.091705182586980E-04,
2458638.333333333, A.D. 2019-Jun-03 20:00:00.0000, -3.046044786999462E-01, -8.818000403873913E-01, -3.825715310244561E-01,  5.823590558614948E-03,  1.008323448116559E+00,  4.896233843152455E-04,
